GeneSymbol	GeneID	GI
CASP1	834	gi|15431332
CA9	768	gi|169636420
BIN1	274	gi|21536402
CASP1	834	gi|15431334
SREBF1	6720	gi|52630419
AKT2	208	gi|4502023
BIN1	274	gi|21536404
PAK4	10298	gi|62422557
CASP1	834	gi|380254457
SREBF1	6720	gi|22547195
BIN1	274	gi|21536407
CTC1	80169	gi|155029539
CASP1	834	gi|380254459
BIN1	274	gi|21536409
PGRMC1	10857	gi|5729875
BIN1	274	gi|21536411
PAK4	10298	gi|62422563
BIN1	274	gi|21536413
BIN1	274	gi|21536415
PTPN23	25930	gi|24308073
NDUFAF6	137682	gi|124517691
CFL2	1073	gi|33946278
BIN1	274	gi|21536417
CCNA2	890	gi|4502613
ANXA2	302	gi|209862831
PRF1	5551	gi|133908621
ANXA2	302	gi|50845388
FES	2242	gi|4503687
PRPH2	5961	gi|118572596
IAPP	3375	gi|4557655
LYZ	4069	gi|4557894
DBC1	1620	gi|148529000
GLRX2	51022	gi|21361507
LCAT	3931	gi|4557892
AKT2	208	gi|339895855
RHBDD2	57414	gi|94818790
TNPO1	3842	gi|133925811
TNPO1	3842	gi|23510381
GLRX2	51022	gi|343478147
FES	2242	gi|219842230
CYSLTR1	10800	gi|5729798
CD1D	912	gi|4502649
BGLAP	632	gi|40316933
SETDB1	9869	gi|224177467
RHBDD2	57414	gi|94818879
AGAP2	116986	gi|170650694
SETDB1	9869	gi|224177469
FES	2242	gi|219842233
AGAP2	116986	gi|7661962
CNP	1267	gi|94721261
FFAR1	2864	gi|4885327
NDRG1	10397	gi|207028748
SSH1	54434	gi|239047441
SSH1	54434	gi|239047498
ELN	2006	gi|126352440
FES	2242	gi|219842236
HSPA2	3306	gi|13676857
ELN	2006	gi|126352700
DDAH2	23564	gi|7524354
ELN	2006	gi|126352322
NT5C3A	51251	gi|70608082
ELN	2006	gi|126352446
ELN	2006	gi|126352608
TOP3A	7156	gi|10835218
CTNNBIP1	56998	gi|59889555
GRIN1	2902	gi|11496971
GRIN1	2902	gi|11038637
CACNA1A	773	gi|187828880
GRIN1	2902	gi|11038635
GRN	2896	gi|4504151
CACNA1A	773	gi|187828892
GRIN1	2902	gi|297374809
GRIN1	2902	gi|297374811
CAPN1	823	gi|311893365
GJA5	2702	gi|32483412
NT5C3A	51251	gi|70608211
ARRB2	409	gi|4757780
NT5C3A	51251	gi|260763926
ARRB2	409	gi|39812055
TNFSF10	8743	gi|4507593
DEFB1	1672	gi|4885181
NNAT	4826	gi|4885521
RNF216	54476	gi|46358403
ZNF143	7702	gi|116014328
NNAT	4826	gi|32307136
RNF216	54476	gi|46370057
TRA2B	6434	gi|345197228
GPA33	10223	gi|5031561
HEY1	23462	gi|105990528
VCL	7414	gi|7669550
HEY1	23462	gi|105990526
VCL	7414	gi|4507877
SFTPA1	653509	gi|257467606
FOXP3	50943	gi|31982943
FOXP3	50943	gi|167466190
CYP17A1	1586	gi|4503195
SFTPA1	653509	gi|257467610
SFTPA1	653509	gi|257467612
SFTPA1	653509	gi|257467615
LYPLA1	10434	gi|5453722
AMOT	154796	gi|166064029
NPR3	4883	gi|4505441
CCL26	10344	gi|5174671
STEAP1	26872	gi|9558759
GATA2	2624	gi|224611699
NPR3	4883	gi|324120921
RRN3	54700	gi|93102377
NPR3	4883	gi|324120923
E2F7	144455	gi|145580626
GCM1	8521	gi|45269133
NOTCH2	4853	gi|24041035
AGO1	26523	gi|6912352
RAG2	5897	gi|344925930
KCNA3	3738	gi|88758565
NOTCH2	4853	gi|317008611
PORCN	64840	gi|45439329
PRKCI	5584	gi|133908623
CDC6	990	gi|4502703
PORCN	64840	gi|45439331
CTBP2	1488	gi|145580575
PORCN	64840	gi|45439333
BBS1	582	gi|28395045
PORCN	64840	gi|45439335
CTBP2	1488	gi|145580578
TOR2A	27433	gi|145386578
PNPO	55163	gi|8922498
NAT1	9	gi|237649132
TOR2A	27433	gi|197313700
NTS	4922	gi|5453816
TOP1	7150	gi|11225260
TOR2A	27433	gi|197313702
FKBP5	2289	gi|224809329
MAPK9	5601	gi|21237736
TOR2A	27433	gi|145386549
NDN	4692	gi|4505349
FKBP5	2289	gi|224809331
PRM2	5620	gi|68989267
MAPK9	5601	gi|21237739
MAPK9	5601	gi|21237742
PYCARD	29108	gi|10835256
MAPK9	5601	gi|21237745
PYCARD	29108	gi|22035620
MAPK9	5601	gi|205277412
EDN2	1907	gi|4503463
ATP5C1	509	gi|4885079
ATP5C1	509	gi|50345988
ARRB2	409	gi|382545144
TRPM8	79054	gi|109689695
TOR2A	27433	gi|354721147
LTA4H	4048	gi|4505029
ARRB2	409	gi|382545139
TRPV4	59341	gi|22547180
LTA4H	4048	gi|375331879
ARRB2	409	gi|382545254
TOR2A	27433	gi|354721151
TRPV4	59341	gi|22547184
GOSR2	9570	gi|16905520
LTA4H	4048	gi|375331877
ARRB2	409	gi|382545442
TRPV4	59341	gi|294459965
GOSR2	9570	gi|16905522
HSP90B1	7184	gi|4507677
GOSR2	9570	gi|60499013
CASC5	57082	gi|444299649
MAP1LC3A	84557	gi|14210522
CASC5	57082	gi|444299651
MAP1LC3A	84557	gi|31563518
OTUD4	54726	gi|8923779
TMBIM4	51643	gi|116812579
CD79A	973	gi|4502685
JAK3	3718	gi|47157315
TRPV4	59341	gi|294459971
VWF	7450	gi|89191868
HRH3	11255	gi|194018562
TRPV4	59341	gi|294459977
MED19	219541	gi|23592232
KCNQ4	9132	gi|26638653
KCNQ4	9132	gi|26638655
RAB4A	5867	gi|433660831
DROSHA	29102	gi|155030234
TFPI	7035	gi|5454114
TGM1	7051	gi|4507475
ID3	3399	gi|156119621
CCL3L1	6349	gi|27477072
TFPI	7035	gi|73760409
DROSHA	29102	gi|155030236
VTCN1	79679	gi|99028881
VTCN1	79679	gi|359718944
DHRS4	10901	gi|32483357
VTCN1	79679	gi|359718947
NRXN3	9369	gi|21070969
NAT1	9	gi|237649128
SLC6A19	340024	gi|51468073
NRXN3	9369	gi|41350305
PPP1R15A	23645	gi|157674363
NRXN3	9369	gi|157427673
NRXN3	9369	gi|433804821
ARF6	382	gi|4502211
SLC16A1	6566	gi|262073007
XIAP	331	gi|324711009
RER1	11079	gi|116812591
GRM8	2918	gi|187960067
PNPLA2	57104	gi|32698724
GRM8	2918	gi|187960069
MASP1	5648	gi|21264359
CDK2	1017	gi|166362719
MASP1	5648	gi|73623026
CDK2	1017	gi|16936528
PRPS1	5631	gi|324711015
MASP1	5648	gi|21264357
ACTA1	58	gi|4501881
KLRB1	3820	gi|4504879
CDC25A	993	gi|42490758
RAC2	5880	gi|4506381
C9orf72	203228	gi|24475849
CDC25A	993	gi|42490760
PPAP2A	8611	gi|29171736
TOR1A	1861	gi|4557541
C9orf72	203228	gi|365906244
PPAP2A	8611	gi|29171738
AP3M1	26985	gi|46370095
ZNF676	163223	gi|111548668
TFPI2	7980	gi|5730091
MC2R	4158	gi|4505127
TFPI2	7980	gi|401871059
TUBB4A	10382	gi|21361322
TFPI2	7980	gi|401871061
PHOX2B	8929	gi|12707580
KIR2DS4	3809	gi|116517309
KEAP1	9817	gi|45269145
STAT5A	6776	gi|21618342
CACNA1A	773	gi|291463273
NDC80	10403	gi|5174457
EDNRB	1910	gi|4503467
EDNRB	1910	gi|169808392
EDNRB	1910	gi|319655697
SIK2	23235	gi|38569460
LY96	23643	gi|307775407
KCNJ3	3760	gi|4504839
NUF2	83540	gi|117968420
KCNJ3	3760	gi|386781846
LY96	23643	gi|307775409
CRYAA	1409	gi|4503055
KCNJ3	3760	gi|386781850
MCOLN1	57192	gi|10092597
KCNJ3	3760	gi|386781858
CD4	920	gi|10835167
FPR1	2357	gi|300863094
ZC3H12A	80149	gi|156151383
LPIN1	23175	gi|22027648
PTGES3	10728	gi|23308579
LPIN1	23175	gi|387528011
PECAM1	5175	gi|313760624
COIL	8161	gi|4758024
LPIN1	23175	gi|387528013
MLF1	4291	gi|11967975
IKBKB	3551	gi|299758411
LPIN1	23175	gi|387528015
MLF1	4291	gi|194328680
DYSF	8291	gi|4503431
LATS2	26524	gi|126507091
PRKACA	5566	gi|4506055
MLF1	4291	gi|306482665
PPP2R1A	5518	gi|21361399
MLF1	4291	gi|306482667
PRAP1	118471	gi|223633957
PTAFR	5724	gi|257900493
MLF1	4291	gi|306482669
PRAP1	118471	gi|223633959
CYTH2	9266	gi|195972859
PAPPA	5069	gi|38045915
CYTH2	9266	gi|8670546
PRKACA	5566	gi|46909584
YWHAE	7531	gi|5803225
ARPC4	10093	gi|5031595
CD79A	973	gi|11038672
RHCE	6006	gi|301129223
PTF1A	256297	gi|30039710
RHCE	6006	gi|301129225
POU5F1B	5462	gi|227430410
RHCE	6006	gi|301129227
RHCE	6006	gi|301129229
CDK7	1022	gi|4502743
VNN1	8876	gi|223633991
FADD	8772	gi|4505229
CNTN2	6900	gi|4827022
DYSF	8291	gi|195976821
ING4	51147	gi|189083821
MTF1	4520	gi|112790163
ING4	51147	gi|38201670
ARPC4	10093	gi|68161511
TPPP	11076	gi|5902018
H2AFZ	3015	gi|4504255
TRA2B	6434	gi|4759098
TXNRD1	7296	gi|148277071
MYOG	4656	gi|18765727
FOXJ1	2302	gi|50301236
ING4	51147	gi|189083826
ING4	51147	gi|189083828
CLMP	79827	gi|13376115
CD4	920	gi|303522479
GMPR2	51292	gi|50541956
MBD5	55777	gi|38202209
EXTL2	2135	gi|74271840
SLC2A12	154091	gi|21553331
ING4	51147	gi|189083830
EXTL2	2135	gi|387598051
ING4	51147	gi|189083832
NCAM1	4684	gi|94420689
GMPR2	51292	gi|50541954
EXTL2	2135	gi|387598053
NCAM1	4684	gi|115529482
CD4	920	gi|303522569
EXTL2	2135	gi|387598055
PRSS1	5644	gi|4506145
NCAM1	4684	gi|115529478
TAGLN	6876	gi|48255907
NCAM1	4684	gi|336285440
ZNF131	7690	gi|84872173
NCAM1	4684	gi|336285443
IRF9	10379	gi|25282407
ARPC4	10093	gi|311771647
SRSF7	6432	gi|306482694
TNFSF10	8743	gi|300193032
SFRP1	6422	gi|56117838
GPR15	2838	gi|4885299
TNFSF10	8743	gi|300193034
IKBKB	3551	gi|338753358
TXNRD1	7296	gi|33519430
APOA4	337	gi|71773110
TXNRD1	7296	gi|148277065
PRPS1	5631	gi|4506127
TMPRSS2	7113	gi|205360943
CTRC	11330	gi|62526043
TXNRD1	7296	gi|387598068
SSH1	54434	gi|239047414
TXNRD1	7296	gi|387598071
TMPRSS2	7113	gi|227499990
USP18	11274	gi|32313610
MTMR7	9108	gi|225543474
GPC3	2719	gi|4758462
GPC3	2719	gi|257471006
SP7	121340	gi|291045138
GPC3	2719	gi|257471008
SETDB1	9869	gi|343488525
HSD3B1	3283	gi|4504507
GPC3	2719	gi|257471010
SMARCE1	6605	gi|21264355
SSX1	6756	gi|5032121
RAB3IP	117177	gi|41281856
AMOT	154796	gi|19111150
ANG	283	gi|148277046
RAB3IP	117177	gi|28274699
CACNA1A	773	gi|148536844
RAB3IP	117177	gi|41281862
CACNA1A	773	gi|148536846
RAB3IP	117177	gi|41281871
COL1A1	1277	gi|110349772
PRMT6	55170	gi|227908867
RAB3IP	117177	gi|508772635
BCL2L10	10017	gi|9966783
LYPLA2	11313	gi|9966764
SLC5A3	6526	gi|110835708
NDRG1	10397	gi|386643032
NDRG1	10397	gi|386643034
DEGS1	8560	gi|4505193
KIF11	3832	gi|13699824
ACHE	43	gi|7710112
PDIA3	2923	gi|21361657
ACHE	43	gi|4557239
AMN1	196394	gi|509155805
CD22	933	gi|509155814
C12orf42	374470	gi|150170732
C12orf42	374470	gi|509155825
TTC7A	57217	gi|110225358
SGK196	84197	gi|485836935
C5orf54	63920	gi|28916698
CD22	933	gi|157168355
CD22	933	gi|297374825
CD22	933	gi|297374828
CD22	933	gi|297374830
AMN1	196394	gi|164663798
SCAND3	114821	gi|46195755
PKD1L2	114780	gi|116006951
PKD1L2	114780	gi|116006953
GXYLT1	283464	gi|153791362
GXYLT1	283464	gi|153791276
FNBP4	23360	gi|158534059
GPR124	25960	gi|300934750
N4BP2L2	10443	gi|7656971
N4BP2L2	10443	gi|157278100
N4BP2L2	10443	gi|510025464
FNDC3A	22862	gi|118918397
FNDC3A	22862	gi|510025481
CLASRP	11129	gi|510025487
TDRP	157695	gi|116812638
TDRP	157695	gi|368711324
CLASRP	11129	gi|133922600
C1QTNF5	114902	gi|510025462
YOD1	55432	gi|62751964
YOD1	55432	gi|444299626
MFRP	83552	gi|13899255
OR52N4	390072	gi|510785754
TMPRSS11BNL	401136	gi|194018584
RIPPLY3	53820	gi|9506557
SPC25	57405	gi|10190716
STAU2	27067	gi|256418995
STAU2	27067	gi|256418997
STAU2	27067	gi|256418999
STAU2	27067	gi|256419001
STAU2	27067	gi|256419003
STAU2	27067	gi|256419005
CD300LB	124599	gi|510936990
COBLL1	22837	gi|510937001
COBLL1	22837	gi|62821787
COBLL1	22837	gi|510937004
COBLL1	22837	gi|510937006
SLX4	84464	gi|63252863
CHRDL2	25884	gi|40353769
CHRDL2	25884	gi|510937050
SPO11	23626	gi|6912680
SPO11	23626	gi|38201680
SUMO1	7341	gi|54792065
SUMO1	7341	gi|54792067
SPC24	147841	gi|32698866
SNF8	11267	gi|21361380
SUZ12	23512	gi|197333809
SUMO2	6613	gi|54792069
SUMO2	6613	gi|54792071
SUPT20H	55578	gi|98961135
RRM1	6240	gi|4506749
SPAG11A	653423	gi|126032340
SUPT20H	55578	gi|511093993
SUPT20H	55578	gi|511093999
ANAPC15	25906	gi|511094008
ANAPC15	25906	gi|511094026
NUTM2B	729262	gi|511094028
XAB2	56949	gi|55770906
SRF	6722	gi|4507205
SREBF2	6721	gi|27477113
CHRM2	1129	gi|54792117
ZDHHC24	254359	gi|46409316
KCNRG	283518	gi|27734697
RPA3	6119	gi|4506587
NHS	4810	gi|38093637
ADIRF	10974	gi|5802976
INSM1	3642	gi|4504713
TLX3	30012	gi|50355978
TRAF2	7186	gi|22027612
GBA2	57704	gi|24308251
RPGR	6103	gi|78190492
KCNS3	3790	gi|25952108
KDELR1	10945	gi|5803048
SDC2	6383	gi|40548378
PHACTR3	116154	gi|18087853
FKBP8	23770	gi|52630440
NEURL4	84461	gi|53829368
SF3A1	10291	gi|5032087
ARHGEF1	9138	gi|15011972
CYP2W1	54905	gi|64368472
ARHGEF1	9138	gi|39777604
APOA2	336	gi|4502149
DNAI1	27019	gi|6912338
KLHL11	55175	gi|8922528
DNAJC21	134218	gi|68077166
DNAJC21	134218	gi|68077168
NEURL4	84461	gi|53829370
FGF10	2255	gi|4758360
PRR5	55615	gi|66346658
FCRL3	115352	gi|21314764
DDIT4	54541	gi|9506687
CYP2C19	1557	gi|4503219
RFC2	5982	gi|28882049
PLEC	5339	gi|41322908
PLEC	5339	gi|41322916
PLEC	5339	gi|41322910
PLEC	5339	gi|41322914
PLEC	5339	gi|41322923
CYP2F1	1572	gi|19743565
ARHGEF1	9138	gi|39777606
DDX41	51428	gi|21071032
MMP23B	8510	gi|5902004
VPS11	55823	gi|17978477
GAGE7	2579	gi|11024641
PPP4C	5531	gi|4506027
PARG	8505	gi|70610136
GAGE8	100101629	gi|7705379
ACSL3	2181	gi|42794754
HSPH1	10808	gi|42544159
SMAD1	4086	gi|51173727
MAGEA2	4101	gi|29029620
CHUK	1147	gi|62241001
BST2	684	gi|4757876
DHX29	54505	gi|67782362
ASTN1	460	gi|46488921
POLE	5426	gi|62198237
ASTN1	460	gi|46488923
VPS18	57617	gi|17978485
RAB23	51715	gi|34485716
CBY1	25776	gi|7656942
MKL1	57591	gi|14269566
COL27A1	85301	gi|32140760
UBE2B	7320	gi|4507771
ORAOV1	220064	gi|23943892
KIAA0101	9768	gi|7661906
KIAA0101	9768	gi|71773819
SUN5	140732	gi|21361792
DAPK2	23604	gi|14670383
TRIM21	6737	gi|15208660
NPAS2	4862	gi|22027471
RFC2	5982	gi|31563534
ERCC3	2071	gi|4557563
ATP2C1	27032	gi|48762689
ZFYVE20	64145	gi|70980547
ATP2C1	27032	gi|48762691
PHACTR3	116154	gi|34304356
CDK5R1	8851	gi|4502737
INMT	11185	gi|66933018
PPM1B	5495	gi|4505995
PPM1B	5495	gi|29558022
PPM1B	5495	gi|29558099
PPM1B	5495	gi|75813618
PPM1B	5495	gi|75813620
PCSK6	5046	gi|20336180
TRIM28	10155	gi|5032179
DNAJB6	10049	gi|4885495
PCSK6	5046	gi|4505577
TAF7	6879	gi|14717407
EOGT	285203	gi|39930531
KCND2	3751	gi|9789987
ROCK2	9475	gi|41872583
SLBP	7884	gi|5729862
SETD8	387893	gi|45356743
MSN	4478	gi|4505257
SLC23A2	9962	gi|44680148
IL1A	3552	gi|27894330
PCSK6	5046	gi|20336182
PCSK6	5046	gi|20336184
PCSK6	5046	gi|20336190
PCSK6	5046	gi|27894285
UGP2	7360	gi|48255966
C1QBP	708	gi|4502491
KIF12	113220	gi|19923949
PCSK6	5046	gi|20336186
IFNL2	282616	gi|26024321
PCSK6	5046	gi|20336188
SLC2A2	6514	gi|4557851
TMEM59	9528	gi|20070191
GAGE5	2577	gi|4503885
STATH	6779	gi|4507261
METTL21B	25895	gi|45827721
STATH	6779	gi|57164946
METTL21B	25895	gi|45827723
ABCB11	8647	gi|21536378
DNAJB6	10049	gi|17388799
SF3B2	10992	gi|55749531
UBE2N	7334	gi|4507793
PCNP	57092	gi|9966827
GRINA	2907	gi|57165375
CASP6	839	gi|14916485
TP53INP2	58476	gi|39930399
CASP6	839	gi|14916483
ITSN1	6453	gi|47717123
ITSN1	6453	gi|47717125
E2F4	1874	gi|12669915
RPGR	6103	gi|4506581
KCNU1	157855	gi|157074214
CHM	1121	gi|9966761
SDHC	6391	gi|4506863
ZMYM6	9204	gi|115511046
NEU3	10825	gi|117190519
SDHC	6391	gi|78711820
SDHC	6391	gi|78711822
SDHC	6391	gi|78711824
UVRAG	7405	gi|21687212
RAB32	10981	gi|5803133
SIRPA	140885	gi|91105767
ZNF133	7692	gi|134142822
ANPEP	290	gi|157266300
EIF3G	8666	gi|49472822
DGKZ	8525	gi|41872507
SENP7	57337	gi|116174746
TGM4	7047	gi|156627577
SENP7	57337	gi|116174736
PPP1R9B	84687	gi|140972063
PPY	5539	gi|4506033
FAM57B	83723	gi|109638743
ASUN	55726	gi|155030185
ALOX12B	242	gi|4502053
STX17	55014	gi|157388937
CDC42BPB	9578	gi|115527097
NPC1L1	29881	gi|156231351
DLG1	1739	gi|148539578
NPC1L1	29881	gi|156231353
DLG1	1739	gi|148539628
GIGYF2	26058	gi|156766043
GIGYF2	26058	gi|156766045
GIGYF2	26058	gi|156766047
LFNG	3955	gi|93140999
PSMA4	5685	gi|156713442
LFNG	3955	gi|93141005
PSMA4	5685	gi|156713444
METTL21D	79609	gi|98986323
METTL21D	79609	gi|98986333
HMGN2	3151	gi|5031749
SMCHD1	23347	gi|148839305
DENND4B	9909	gi|148922920
PARP2	10038	gi|110825961
PATZ1	23598	gi|14670360
PARP2	10038	gi|110825963
PATZ1	23598	gi|14670362
GAL3ST3	89792	gi|14719426
MUTYH	4595	gi|6912520
PATZ1	23598	gi|14670364
NAB2	4665	gi|5174607
MUTYH	4595	gi|115298650
MUTYH	4595	gi|115298654
PATZ1	23598	gi|14670366
LILRB1	10859	gi|126362951
ANO3	63982	gi|156766084
CDC20	991	gi|118402582
LAIR1	3903	gi|11231177
RPL26	6154	gi|4506621
LAIR1	3903	gi|4504943
NCBP1	4686	gi|4505343
PAX2	5076	gi|34878703
NMNAT1	64802	gi|20070321
PAX2	5076	gi|34878709
PAX2	5076	gi|34878699
STS	412	gi|53831991
PAX2	5076	gi|34878701
PAX2	5076	gi|34878716
ALKBH1	8846	gi|87298840
ARR3	407	gi|156071467
ESCO1	114799	gi|116235478
USP7	7874	gi|150378533
TMED10	10972	gi|98986464
DGKZ	8525	gi|157688564
HOXA11	3207	gi|5031759
KCNJ12	3768	gi|23110982
SLC47A2	146802	gi|38261960
SYNE2	23224	gi|33624861
SYNE2	23224	gi|33624873
CNGA3	1261	gi|4502917
SLC47A2	146802	gi|153792564
SYNE2	23224	gi|118918403
CNGA3	1261	gi|120433600
GRB2	2885	gi|45359859
SYNE2	23224	gi|118918407
KIF18A	81930	gi|148612831
ZBED4	9889	gi|153791893
KIAA1009	22832	gi|148612801
RIPK3	11035	gi|40254844
CDC14A	8556	gi|15451931
CDC14A	8556	gi|15451929
CDC14A	8556	gi|15451933
CD2AP	23607	gi|11321634
EIF3E	3646	gi|4503521
SEC16A	9919	gi|124378039
ACSM2B	348158	gi|157311624
MSX1	4487	gi|118582284
NXF1	10482	gi|125625324
NXF1	10482	gi|15487670
STK24	8428	gi|20070158
C6orf89	221477	gi|47271471
STK24	8428	gi|110349738
WDR45	11152	gi|47059042
WDR45	11152	gi|71483646
UBD	10537	gi|222352096
LILRB2	10288	gi|125988400
HK3	3101	gi|194097330
MIER1	57708	gi|225735612
P2RY2	5029	gi|469832259
DPY19L3	147991	gi|289666760
MYO9B	4650	gi|33356170
CCDC181	57821	gi|10880975
YBX3	8531	gi|224586884
MICU2	221154	gi|22749443
SYNRG	11276	gi|254587992
C14orf180	400258	gi|56605684
CTAGE5	4253	gi|42740905
CTAGE5	4253	gi|42740901
CTAGE5	4253	gi|42740897
PITPNM3	83394	gi|190358515
CTAGE15	441294	gi|56847634
ABHD17B	51104	gi|71051600
ABHD17B	51104	gi|71051602
PDZD11	51248	gi|7706025
DNLZ	728489	gi|124249392
YBX3	8531	gi|224586882
TEX101	83639	gi|194097358
TEX101	83639	gi|194018544
DPY19L1	23333	gi|148839335
ENPP4	22875	gi|7662358
PACSIN2	11252	gi|296841091
DPY19L4	286148	gi|167466219
PACSIN2	11252	gi|296841095
CTAGE5	4253	gi|42740899
CTAGE5	4253	gi|350994421
CTAGE5	4253	gi|350994423
CTAGE5	4253	gi|350994425
ESRRB	2103	gi|238550159
PPP6C	5537	gi|183603931
CNOT6	57472	gi|28872863
ABHD17C	58489	gi|151301175
LSMEM2	132228	gi|23397473
PCBP2	5094	gi|148833484
CTAGE6	340307	gi|146262005
CTAGE9	643854	gi|224586773
ATAT1	79969	gi|186910323
MICU3	286097	gi|32171205
PLAGL1	5325	gi|124381131
PLAGL1	5325	gi|124381135
RIC3	79608	gi|205360981
RIC3	79608	gi|205360985
RIC3	79608	gi|331284219
RIC3	79608	gi|331640081
SMDT1	91689	gi|333609242
PALMD	54873	gi|8923243
PITPNM3	83394	gi|260166647
ABHD17A	81926	gi|194306562
GUCY2C	2984	gi|222080083
ABHD17A	81926	gi|194306564
RFPL4AL1	729974	gi|475807831
CTAGE4	100128553	gi|193290160
SACM1L	22908	gi|190014578
CTAGE1	64693	gi|90819229
C3orf83	100129480	gi|305632810
CNOT6L	246175	gi|115583679
LSMEM1	286006	gi|197333856
KNOP1	400506	gi|111607441
DNAH1	25981	gi|197927452
LILRB2	10288	gi|509155850
LILRB2	10288	gi|509155852
GUCY2D	3000	gi|4504217
LILRB2	10288	gi|509155854
LILRB2	10288	gi|509155856
CD200	4345	gi|90903247
AHCY	191	gi|239937451
DCLRE1C	64421	gi|76496501
F2RL3	9002	gi|89353783
TOPBP1	11073	gi|194440660
CERK	64781	gi|20336726
YIF1A	10897	gi|170932464
CC2D1A	54862	gi|96974985
CRHR1	1394	gi|19923245
TCERG1	10915	gi|21327715
CRHR1	1394	gi|223717971
TCERG1	10915	gi|91208418
CRHR1	1394	gi|223717978
CRHR1	1394	gi|223717985
ANXA1	301	gi|4502101
CRHBP	1393	gi|47080099
LAT	27040	gi|7657293
LAT	27040	gi|62739155
KMT2D	8085	gi|148762969
STAT5B	6777	gi|21618344
LAT	27040	gi|62739157
S100A1	6271	gi|5454032
CISH	1154	gi|21614507
ACTR2	10097	gi|53692187
ACTR2	10097	gi|5031571
NEIL2	252969	gi|209364526
NEIL2	252969	gi|209364528
LIG4	3981	gi|148539894
NEIL2	252969	gi|209364530
CNOT11	55571	gi|188497630
ITGA6	3655	gi|119395742
ITGA6	3655	gi|119395740
RFX1	5989	gi|238859557
NR0B1	190	gi|5016090
DDX58	23586	gi|27881482
DIAPH1	1729	gi|119395758
MIER1	57708	gi|225735607
SMARCAL1	50485	gi|187761314
MIER1	57708	gi|118130815
DIAPH1	1729	gi|119395760
SPI1	6688	gi|124028517
TNNC1	7134	gi|4507615
CUL5	8065	gi|40254446
DEFB4A	1673	gi|4826692
SPI1	6688	gi|124028521
PIK3R3	8503	gi|166795247
MIER1	57708	gi|118130872
MIER1	57708	gi|225735615
PLCE1	51196	gi|117168250
USP37	57695	gi|188497648
MIER1	57708	gi|225735617
GABBR1	2550	gi|10835015
MIER1	57708	gi|225735619
GABBR1	2550	gi|11497612
CHEK2	11200	gi|6005850
CHEK2	11200	gi|22209009
NCSTN	23385	gi|24638433
GABBR1	2550	gi|167000400
HMGN5	79366	gi|13540523
MIER1	57708	gi|225735631
CHEK2	11200	gi|54112407
SLC23A1	9963	gi|44680145
ABCG1	9619	gi|46592898
SLC23A1	9963	gi|44680143
ABCG1	9619	gi|46592915
SMPD3	55512	gi|8923946
GOLPH3	64083	gi|11545859
ABCG1	9619	gi|46592956
CHRNB4	1143	gi|4502837
SPTLC1	10558	gi|5454084
FPR2	2358	gi|54112388
KIF2B	84643	gi|145275216
BICD2	23299	gi|51479166
PFKFB2	5208	gi|64762406
CDH3	1001	gi|14589891
BICD2	23299	gi|21735417
PFKFB2	5208	gi|64762445
PLAU	5328	gi|4505863
NTF3	4908	gi|4505469
PLAU	5328	gi|222537759
NTF3	4908	gi|156630995
MYO9B	4650	gi|194272142
ITGB2	3689	gi|188595677
CD1C	911	gi|110618227
CEBPA	1050	gi|28872794
IFNA2	3440	gi|11067751
INTS4	92105	gi|50086624
SCGN	10590	gi|15055537
SYNRG	11276	gi|38569409
BACE2	25825	gi|21040360
BACE2	25825	gi|21040362
APLP2	334	gi|4502147
CHM	1121	gi|224028271
SYNRG	11276	gi|254587984
ROCK1	6093	gi|4885583
GPC1	2817	gi|167001141
SYNRG	11276	gi|254587986
APLP2	334	gi|214010181
SYNRG	11276	gi|254587988
APLP2	334	gi|214010183
SYNRG	11276	gi|254587990
HESX1	8820	gi|4504367
APLP2	334	gi|214010185
TXNIP	10628	gi|171184421
SPTLC1	10558	gi|30474871
METAP2	10988	gi|5803092
SYNRG	11276	gi|254587994
SCNN1A	6337	gi|4506815
IVD	3712	gi|226958412
SCNN1A	6337	gi|227430287
IVD	3712	gi|226958414
SCNN1A	6337	gi|227430289
C2orf40	84417	gi|14165276
MUTYH	4595	gi|190358497
SLC7A5	8140	gi|71979932
PEX7	5191	gi|4505731
FOXO1	2308	gi|9257222
HSPA1B	3304	gi|167466173
NGF	4803	gi|70995319
CTXN3	613212	gi|188497722
RECQL	5965	gi|14591904
PLEC	5339	gi|41322912
PLEC	5339	gi|47607492
KRTCAP2	200185	gi|27777661
SEC14L1	6397	gi|221316687
SLC2A11	66035	gi|68226418
RAD54L	8438	gi|216548193
ACAA1	30	gi|194353979
SNX3	8724	gi|23111041
FANCM	57697	gi|74959747
PIFO	128344	gi|166197696
SLC2A11	66035	gi|68226420
SNX3	8724	gi|4507143
SLC2A11	66035	gi|190684655
FILIP1	27145	gi|31542634
ERRFI1	54206	gi|10047086
SV2A	9900	gi|216548223
MAPRE1	22919	gi|6912494
RFWD2	64326	gi|50233824
C5AR1	728	gi|4502509
ECSCR	641700	gi|118130809
RFWD2	64326	gi|21359963
ADAM17	6868	gi|73747889
CASQ2	845	gi|119395727
LSM14A	26065	gi|166197710
LSM14A	26065	gi|166197712
ATP6AP2	10159	gi|15011918
NMI	9111	gi|188219599
ABCG1	9619	gi|46592964
NUPL2	11097	gi|6679074
ABCG1	9619	gi|46592971
ABCG1	9619	gi|46592978
KCNIP3	30818	gi|7305199
